Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Outlet_Sales_Log,Item_Outlet_Sales_Sqrt,Item_Outlet_Sales_Cbrt,Item_Outlet_Sales_4rt,Item_Outlet_Sales_ratio,Item_Type_Combined,Outlet
1,FDM34,132.9626,1967.4389999999999,Snack Foods,0.067447572,19.0,1997,OUT046,0,2,1,7.584487975998986,44.35582261665316,12.530462237198003,6.660016712940979,0.8494322655233035,1,8
1,FDY27,179.5344,4103.9912,Dairy,0.03187163,6.38,1987,OUT013,2,0,1,8.319715242598795,64.06240082919153,16.01039844888562,8.003899101637373,1.7718783366110469,1,1
2,FDP08,195.5478,3874.9559999999997,Fruits and Vegetables,0.112638016,20.5,2002,OUT045,1,2,1,8.26228958688427,62.24914457243569,15.70684381194756,7.889812708324304,1.6729934975788923,1,7
2,FDP59,103.1648,1973.4312,Breads,0.056192276,20.849999999999998,1985,OUT027,2,1,3,7.587529032574765,44.42331820114297,12.543170625459062,6.66508201008382,0.5342205202256983,1,5
2,FDQ11,257.4988,3083.9856,Breads,0.06797671,5.695,2009,OUT018,2,1,2,8.033978065411619,55.53364385667485,14.555845834153843,7.452089898590519,1.5454710841857362,1,3
2,FDV01,153.8314,155.1314,Canned,0.142189843,19.2,1998,OUT010,2,2,0,5.044272499724488,12.455175631037886,5.373202860521081,3.5291890897255542,0.4564990864193065,1,0
2,FDX31,234.9958,5842.395,Fruits and Vegetables,0.014813268000000001,20.35,1987,OUT013,2,0,1,8.672896094492854,76.43556109560524,18.010688096776498,8.74274333922741,2.5224257631021962,1,1
0,NCX54,107.7622,105.8622,Household,0.080442371,9.195,1998,OUT010,2,2,0,4.662138248379019,10.288935805028624,4.730571798326626,3.2076371061933773,0.3115165439513722,2,0
1,DRC12,191.6188,2475.4444,Soft Drinks,0.03781972,17.85,2004,OUT035,1,2,1,7.814175214440176,49.75383804290881,13.52750569433882,7.053640056234002,1.0687611381440414,0,6
1,FDU11,120.7098,3735.8038,Breads,0.092145264,4.785,1985,OUT027,2,1,3,8.22571828190976,61.121222173644405,15.516532896740316,7.818006278690521,1.0113061197659896,1,5
0,NCB30,199.9084,2380.9008,Household,0.025702994,14.6,1997,OUT046,0,2,1,7.775234182452192,48.79447509708451,13.3530487222781,6.985304223660163,1.0279423964505359,2,8
2,FDS27,195.41099999999997,2749.7540000000004,Meat,0.012483408,10.195,2002,OUT045,1,2,1,7.919266732113866,52.43809683808138,14.0097788822284,7.241415389140536,1.1871929802406918,1,7
1,FDX16,148.005,898.83,Frozen Foods,0.0,17.85,2009,OUT018,2,1,2,6.801093917591262,29.980493658377277,9.65070824443799,5.475444608283174,0.4504287486292625,1,3
0,NCL53,176.1028,1948.1308,Health and Hygiene,0.036204764,7.5,1987,OUT013,2,0,1,7.5746256277388575,44.137634734996844,12.489336612626936,6.643616088772503,0.8410960436281509,2,1
0,NCZ30,121.6098,2410.196,Household,0.026238087,6.59,2002,OUT045,1,2,1,7.787463350978604,49.09374705601519,13.407592044384526,7.006693018537003,1.0405904572569742,2,7
1,FDB15,262.2568,3954.8520000000003,Dairy,0.137584599,10.895,2007,OUT017,1,2,1,8.282698458515478,62.88761404283041,15.814061082058123,7.930171123174481,1.707488208869179,1,2
1,FDY51,220.8798,6170.6344,Meat,0.080741927,12.5,1985,OUT027,2,1,3,8.727556931711055,78.5533856686012,18.34185568143684,8.863034788863304,1.670430425591016,1,5
0,NCT18,179.6976,5070.7328,Household,0.059741172,14.6,2007,OUT017,1,2,1,8.531240622629989,71.20907807295359,17.180016452501654,8.438547154158327,2.1892643432235124,2,2
2,FDL32,111.6544,335.5632,Fruits and Vegetables,0.214423791,15.700000000000001,1985,OUT019,0,2,0,5.8158103142301565,18.318384208220987,6.949039426962577,4.279998155165606,0.9874486676194439,1,4
1,FDK46,258.062,2856.282,Snack Foods,0.051677050999999995,9.6,2009,OUT018,2,1,2,7.957276058080851,53.44419519461398,14.188408844208997,7.3105536859128515,1.431362467866323,1,3
1,FDI22,211.0612,418.1224,Snack Foods,0.16845554899999998,12.599999999999998,1985,OUT019,0,2,0,6.035774212626986,20.44804147100646,7.477696107638813,4.5219510690637135,1.230392387430577,1,4
2,FDF21,189.053,5313.084,Fruits and Vegetables,0.0,10.3,2002,OUT045,1,2,1,8.577927736602643,72.89090478242125,17.44946947372169,8.537617043556196,2.2938983008040483,1,7
2,FDR34,228.4352,8245.2672,Snack Foods,0.016055615,17.0,2007,OUT017,1,2,1,9.017394641988297,90.80345367881114,20.202335448694107,9.52908461914423,3.559854205157561,1,2
1,FDJ50,50.6982,736.3748,Canned,0.021619563999999997,8.645,1999,OUT049,0,1,1,6.601739228241068,27.136226708958635,9.03024720250631,5.20924435105118,0.3179262557254734,1,9
2,FDC34,155.2972,3583.3356,Snack Foods,0.173027688,16.0,1999,OUT049,0,1,1,8.184049377445639,59.86096891965582,15.302503755317487,7.736987069890696,1.5470878013693468,1,9
2,FDW51,213.456,2556.672,Meat,0.09504547599999999,6.155,2009,OUT018,2,1,2,7.84646169174056,50.56354417957665,13.673877086177736,7.11080474908267,1.281219551656569,1,3
2,FDR28,165.12099999999998,2936.178,Frozen Foods,0.025891587999999997,13.85,2004,OUT035,1,2,1,7.984864014599679,54.18651123665372,14.319487019065473,7.36114877153381,1.2676806399180265,1,6
2,FDV60,198.011,392.82199999999995,Baking Goods,0.205484395,20.2,1985,OUT019,0,2,0,5.973356583058552,19.81973763701225,7.323723408556803,4.451936391842571,1.1559418926497458,1,4
1,FDI45,173.8054,2801.6864,Fruits and Vegetables,0.037793818,13.1,2007,OUT017,1,2,1,7.937976800576333,52.93095880484313,14.097426554465965,7.275366575289738,1.2096145425793778,1,2
0,NCB30,196.5084,198.4084,Household,0.045002624000000005,14.599999999999998,1985,OUT019,0,2,0,5.290327532664192,14.085751666134115,5.832481254227073,3.7530989416926,0.5838486169654649,2,4
1,DRO59,77.0012,2277.036,Hard Drinks,0.054460571,11.8,2007,OUT017,1,2,1,7.730629876215438,47.71829837703771,13.15598285877375,6.907843250757628,0.9830992717731636,0,2
2,FDU12,265.5568,4482.1656,Baking Goods,0.075736746,15.5,2004,OUT035,1,2,1,8.407861601469484,66.94897758741354,16.487797037843947,8.182235488386626,1.9351533033850694,1,6
0,NCX18,196.91099999999997,392.82199999999995,Household,0.014719325,14.15,1998,OUT010,2,2,0,5.973356583058552,19.81973763701225,7.323723408556803,4.451936391842571,1.1559418926497458,2,0
0,NCH30,114.186,1924.162,Household,0.066828857,17.099999999999998,1985,OUT027,2,1,3,7.562245827265265,43.86527100110063,12.437904307454946,6.623086214228276,0.5208830308543415,2,5
2,FDE11,184.1924,185.0924,Starchy Foods,0.23653561,17.7,1985,OUT019,0,2,0,5.220855159849425,13.604866776267968,5.698967700611689,3.6884775688985787,0.5446641460281854,1,4
1,FDE32,39.9506,872.8638,Fruits and Vegetables,0.04903471,20.7,2007,OUT017,1,2,1,6.771779529922488,29.54426847968993,9.556865945125336,5.435463961769035,0.37685472084637933,1,2
1,FDP25,216.7824,436.7648,Canned,0.035497039,15.2,1998,OUT010,2,2,0,6.079394835102876,20.898918632312053,7.587217664124908,4.57153350991897,1.2852506467427682,1,0
0,NCM29,132.7626,2885.5772,Health and Hygiene,0.017638893,11.5,2004,OUT035,1,2,1,7.967480228255092,53.71756882063819,14.236751326202485,7.329227027500116,1.2458339894341786,2,6
1,FDQ21,120.8756,1454.1072,Snack Foods,0.01945343,21.25,1999,OUT049,0,1,1,7.282147383023583,38.13275757141096,11.329188642069482,6.175172675432726,0.6278037454832132,1,9
1,FDN24,54.5956,1037.3164,Baking Goods,0.11326743,14.1,1997,OUT046,0,2,1,6.944392272589481,32.20739666598342,10.122872062081584,5.675156091772579,0.4478563349188856,1,8
2,DRY23,41.3112,255.6672,Soft Drinks,0.10971346400000001,9.395,2007,OUT017,1,2,1,5.543876598746515,15.989596617801213,6.346851519539623,3.998699365768976,0.11038307612891661,0,2
2,FDW04,130.531,5582.733,Frozen Foods,0.0,8.985,1985,OUT027,2,1,3,8.627433720416096,74.71768866874831,17.739809531206397,8.643939418387216,1.5112817348490148,1,5
2,FDM01,101.1332,1332.9316,Breakfast,0.094952408,7.895,2009,OUT018,2,1,2,7.1951360060339535,36.5093357923696,11.005318640076535,6.04229557307234,0.6679691516709507,1,3
0,NCW29,131.33100000000002,3635.268,Health and Hygiene,0.029026218,14.0,2007,OUT017,1,2,1,8.198438114897739,60.293183694344755,15.376074615880166,7.76486855615372,1.569509363708033,2,2
2,FDG33,172.0764,2748.4224,Seafood,0.140123575,5.365,1987,OUT013,2,0,1,7.918782353320186,52.42539842480932,14.00751705156555,7.240538545219501,1.1866180683858534,1,1
1,FDV51,165.7842,1823.6262,Meat,0.03272295,16.35,2007,OUT017,1,2,1,7.508582215421866,42.70393658668952,12.217394787152232,6.534824908648243,0.7873417852007879,1,2
0,NCQ18,100.37,1298.31,Household,0.13583682800000002,15.75,2007,OUT017,1,2,1,7.1688186977165795,36.032069049667406,10.909197410576422,6.002671825917806,0.5605390584671546,2,2
0,NCL53,177.9028,1416.8224,Health and Hygiene,0.036382524,7.5,2009,OUT018,2,1,2,7.256171896620322,37.640701374974405,11.231518362585518,6.135201820231703,0.710009168209682,2,3
1,FDQ39,189.3846,4777.115,Meat,0.0,14.8,1987,OUT013,2,0,1,8.47159208678661,69.11667671408978,16.841802315171634,8.313644009343303,2.06249627923171,1,1
1,FDF46,115.8834,1036.6506,Snack Foods,0.09420101800000001,7.07,2007,OUT017,1,2,1,6.943750217992786,32.19705887189077,10.12070581505159,5.6742452248639,0.4475688789914665,1,2
0,NCA06,34.719,768.9989999999999,Household,0.143506376,20.5,1999,OUT049,0,1,1,6.6450896691146815,27.730831217257084,9.16168294751598,5.266007141778017,0.33201159616900694,2,9
2,FDV26,193.0794,975.3969999999999,Dairy,0.13334711900000001,20.25,1985,OUT019,0,2,0,6.882844567609955,31.231346432710836,9.917308089606607,5.58850126891914,2.870262496155725,1,4
1,FDJ04,119.9124,948.0992,Frozen Foods,0.124428516,18.0,2004,OUT035,1,2,1,6.854459138130709,30.79121952765106,9.823914937353003,5.54898364816937,0.4093372406447324,1,6
2,FDE28,231.8668,230.3668,Frozen Foods,0.221856492,9.5,1998,OUT010,2,2,0,5.4396728212165115,15.177839108384303,6.130180983508743,3.895874626882172,0.6778913472149357,1,0
0,NCZ29,125.7362,3020.0688,Health and Hygiene,0.07131206400000001,15.0,1987,OUT013,2,0,1,8.013034891566376,54.95515262466296,14.454584497774729,7.4131742610478915,1.3039000867728274,2,1
2,FDW43,226.3036,910.8144,Fruits and Vegetables,0.022425236,20.1,1997,OUT046,0,2,1,6.814339144341283,30.17970178779108,9.6934110494591,5.493605536238571,0.3932397087092654,1,8
2,FDZ49,219.7798,2644.5576,Canned,0.133352623,11.0,1999,OUT049,0,1,1,7.8802590713238505,51.42526227448918,13.828795156579536,7.171140932549658,1.1417749437084812,1,9
0,NCJ05,151.5682,1982.0866,Health and Hygiene,0.046079558,18.7,2004,OUT035,1,2,1,7.591905407174564,44.52063117252495,12.561481849449756,6.672378224630626,0.8557562959265228,2,6
0,NCP29,64.2168,1278.336,Health and Hygiene,0.0,8.42,1985,OUT027,2,1,3,7.153314511180615,35.753824970204235,10.852963435541199,5.979450223072706,0.34605377828385314,2,5
2,FDS16,147.976,732.38,Frozen Foods,0.066446521,15.15,2009,OUT018,2,1,2,6.596299504945249,27.06252020784465,9.013888023198483,5.202164953924918,0.36701601740162126,1,3
1,FDZ45,196.7084,3174.5344,Snack Foods,0.066979957,14.1,1999,OUT049,0,1,1,8.062916254903973,56.34300666453646,14.696931810635878,7.5061978833852,1.3705898619340477,1,9
0,NCP29,65.4168,127.8336,Health and Hygiene,0.187918654,8.42,1998,OUT010,2,2,0,4.850729418186569,11.306352196884722,5.037499389401582,3.362491962352434,0.3761709209978834,2,0
1,FDZ58,121.0072,2940.1728,Snack Foods,0.051924192,17.849999999999998,1985,OUT027,2,1,3,7.986223634115719,54.22336027949577,14.325978174541579,7.363651287200921,0.7959236900528622,1,5
1,FDV55,145.1444,3918.8988,Fruits and Vegetables,0.054806734,17.75,1985,OUT027,2,1,3,8.273565974952206,62.601108616381545,15.765993730593834,7.912086236662335,1.0608711140514373,1,5
0,NCV53,237.988,7190.64,Health and Hygiene,0.018813601,8.27,1997,OUT046,0,2,1,8.8805354592711,84.79764147663542,19.30141648887598,9.2085634860512,3.10452401612578,2,8
1,FDV47,84.5566,253.6698,Breads,0.094910421,17.099999999999998,1985,OUT019,0,2,0,5.536033421285489,15.927014786205229,6.330280030238252,3.9908664204913236,0.746464171355175,1,4
1,FDD45,95.4436,567.2616,Fruits and Vegetables,0.116722514,8.615,2009,OUT018,2,1,2,6.340820572988103,23.81725424980806,8.278045233898322,4.880292434865769,0.28427058802380123,1,3
1,FDP26,105.9306,209.0612,Dairy,0.244338986,7.784999999999998,1985,OUT019,0,2,0,5.342627032067041,14.458948786132414,5.935051333782181,3.8024924439283785,0.6151961937152886,1,4
1,DRD37,45.106,1398.18,Soft Drinks,0.013863257,9.8,1999,OUT049,0,1,1,7.242926669870302,37.392245185332214,11.182039666563927,6.114919883803239,0.6036574475800127,0,9
2,FDT09,131.0284,131.8284,Snack Foods,0.021471456,15.150000000000002,1985,OUT019,0,2,0,4.881501076853323,11.481654932978955,5.089436034077378,3.388459079431085,0.38792626227906724,1,4
1,FDM03,109.1938,2036.6822,Meat,0.0,12.650000000000002,1985,OUT027,2,1,3,7.619077390309691,45.129615553425666,12.675772107950177,6.717857958711665,0.5513429727970348,1,5
2,FDW09,78.8302,713.0718,Snack Foods,0.026067434,13.65,2007,OUT017,1,2,1,6.5695821166065365,26.7034042773576,8.933968575653564,5.16753367452575,0.3078652982658065,1,2
2,FDX10,37.1874,247.0118,Snack Foods,0.123710526,6.385,1997,OUT046,0,2,1,5.509436108766223,15.716609049028357,6.27440527053432,3.964417870132809,0.1066461490724689,1,8
1,FDZ60,108.9596,539.298,Baking Goods,0.11954738699999999,20.5,1999,OUT049,0,1,1,6.290268293825272,23.22279052999445,8.139722576655899,4.819003063912126,0.23283930120943347,1,9
2,FDM58,113.4544,2908.2144,Snack Foods,0.07969040299999999,16.85,1997,OUT046,0,2,1,7.975294563583528,53.927862928174704,14.273883248373254,7.3435592819949855,1.2556074909664263,1,8
1,FDV32,61.851000000000006,1454.773,Fruits and Vegetables,0.088691614,7.785,2004,OUT035,1,2,1,7.282605153688478,38.14148659923994,11.330917497375134,6.175879419098137,0.6280912014106322,1,6
1,FDU07,150.4366,151.1366,Fruits and Vegetables,0.10478432900000001,11.099999999999998,1985,OUT019,0,2,0,5.01818406364019,12.293762646155162,5.326679288449347,3.5062462329612796,0.44474374513812254,1,4
1,FDS51,62.7194,1857.582,Meat,0.032024659,13.349999999999998,1985,OUT027,2,1,3,7.527030920974199,43.09967517278988,12.292757981562463,6.565034285728436,0.5028593965687241,1,5
0,NCT17,190.0214,2449.4782,Health and Hygiene,0.041950753,10.8,2002,OUT045,1,2,1,7.803630301263562,49.49220342639838,13.48004037181157,7.03506953955669,1.0575503569746985,2,7
2,FDA01,60.2904,117.1808,Canned,0.091018048,15.0,1998,OUT010,2,2,0,4.763718041196939,10.82500808313786,4.89349128883676,3.2901380036615273,0.34482334424805977,1,0
1,FDW25,84.2224,852.2239999999999,Canned,0.037398953,5.175,1997,OUT046,0,2,1,6.7478494030724505,29.192875843260115,9.48093684178614,5.403043202053831,0.36794358709638864,1,8
1,FDS01,179.0686,5688.5952,Canned,0.017845371999999998,11.6,2007,OUT017,1,2,1,8.646218607358763,75.42277640076637,17.8512381348954,8.684628742828698,2.4560234438683946,1,2
0,NCV18,84.625,2496.75,Household,0.10545930699999999,6.775,2002,OUT045,1,2,1,7.822745165123244,49.96748943062879,13.566204294426498,7.068768593653974,1.0779597278214512,2,7
1,FDZ04,61.351000000000006,822.263,Frozen Foods,0.038032067999999995,9.31,2002,OUT045,1,2,1,6.712060295220865,28.675128596049923,9.368504062968107,5.3549163014980845,0.3550080703625313,1,7
1,DRN59,47.306000000000004,652.484,Hard Drinks,0.064504433,15.0,2007,OUT017,1,2,1,6.480786617823405,25.5437663628526,8.673411580378794,5.054084127005861,0.2817068088706726,0,2
1,FDD36,119.8124,1896.1984,Baking Goods,0.021306635,13.3,1999,OUT049,0,1,1,7.5476063186906535,43.545360258011414,12.377357221947722,6.598890835436771,0.8186744812894649,1,9
2,FDT56,59.1246,753.0198,Fruits and Vegetables,0.116063284,16.0,2009,OUT018,2,1,2,6.624091522274908,27.441206241708837,9.097780725168036,5.238435476524344,0.3773591960738488,1,3
1,FDP09,212.1902,424.7804,Snack Foods,0.059336763,19.75,1985,OUT019,0,2,0,6.0515723295035775,20.61020135758018,7.517177811520149,4.539845961878021,1.2499846228992166,1,4
1,FDA33,146.2076,2364.9216,Snack Foods,0.034091649,6.48,2007,OUT017,1,2,1,7.768500150270849,48.63045959067218,13.32310905069624,6.97355430112021,1.0210434541924787,1,2
2,FDH14,142.0838,280.9676,Canned,0.081955735,17.099999999999998,1985,OUT019,0,2,0,5.6382393601948,16.762088175403445,6.54965987006789,4.094152925258587,0.8267923367765979,1,4
0,NCF18,191.5504,5944.2624,Household,0.088551694,18.349999999999998,1985,OUT027,2,1,3,8.69018173077988,77.09904279561452,18.114763043695653,8.780606060837401,1.609150069019917,2,5
1,FDF59,128.102,885.5139999999999,Starchy Foods,0.071230537,12.5,2004,OUT035,1,2,1,6.7861682673745864,29.757587267787688,9.602813122339438,5.455051536675679,0.3823163834673413,1,6
2,FDC29,115.7176,1374.2112,Frozen Foods,0.024185517000000004,8.39,1987,OUT013,2,0,1,7.225635172760241,37.07035473258922,11.117773651558823,6.088542907181424,0.5933090341929267,1,1
2,FDD32,80.8276,1868.2348,Fruits and Vegetables,0.041163522,17.7,2007,OUT017,1,2,1,7.532749306821194,43.22308179665119,12.316211905312855,6.574426347344017,0.8066013323378646,1,2
2,FDZ08,80.8592,82.5592,Fruits and Vegetables,0.0,12.5,1998,OUT010,2,2,0,4.413515611763825,9.086209330628478,4.354334869331764,3.014333977950764,0.24294371981113305,1,0
1,FDT21,248.8092,6474.2392,Snack Foods,0.0,7.420000000000001,1985,OUT027,2,1,3,8.7755863815948,80.46265717710297,18.637868661610494,8.970097946906877,1.7526181979334312,1,5
1,FDM33,218.5798,4407.596,Snack Foods,0.08771969199999999,15.6,1997,OUT046,0,2,1,8.391084695089841,66.38972812114838,16.395849633867456,8.147989207230726,1.9029582395141351,1,8
0,NCK07,166.1526,2466.7889999999998,Others,0.048677482,10.65,2004,OUT035,1,2,1,7.810672583888975,49.66677964192967,13.51172095923896,7.047466185937303,1.0650242110875938,2,6
0,NCL41,36.2216,346.216,Health and Hygiene,0.041907648,12.35,2009,OUT018,2,1,2,5.847062857734261,18.606880447834346,7.021809529652507,4.313569339634445,0.1734984809534937,2,3
2,FDZ36,188.22400000000002,5779.144,Baking Goods,0.065783783,6.035,1997,OUT046,0,2,1,8.662010853813184,76.02068139657787,17.94545628742081,8.718983965840163,2.495117449997386,1,8
2,FDW51,213.356,3835.008,Meat,0.094807042,6.155,1999,OUT049,0,1,1,8.251926799848725,61.92744141331854,15.652681851471307,7.869399050328973,1.655746141933749,1,9
1,FDS47,89.1856,1581.9408,Breads,0.128778474,16.75,1987,OUT013,2,0,1,7.366407726641323,39.773619397786774,11.65189982954504,6.30663296837439,0.6829952835476716,1,1
1,FDV02,172.4106,2908.8802,Dairy,0.060668415999999996,16.75,2002,OUT045,1,2,1,7.975523475110223,53.93403563613611,14.274972442062975,7.343979550362059,1.2558949468938454,1,7
0,NCU18,139.8496,1270.3464,Household,0.056067524,15.1,2009,OUT018,2,1,2,7.147044898167019,35.641919140248326,10.830305825931234,5.970085354519509,0.6366059647293576,2,3
0,NCX17,233.03,5592.72,Health and Hygiene,0.114066204,21.25,2009,OUT018,2,1,2,8.629221030990193,74.78449037066443,17.750381529853712,8.64780263249945,2.8026677692487443,2,3
2,FDI12,89.6856,878.8560000000001,Baking Goods,0.10039894,9.395,1997,OUT046,0,2,1,6.778621061739204,29.645505561551822,9.578685349504376,5.444768641691933,0.37944182419315087,1,8
1,DRH51,89.3856,1318.2839999999999,Dairy,0.097135675,17.6,1987,OUT013,2,0,1,7.184086169847368,36.308180896321424,10.964857544514597,6.025627012711741,0.5691627362897262,0,1
0,NCP30,37.4822,942.7728,Household,0.032610007,20.5,1985,OUT027,2,1,3,6.848825320412453,30.704605517739516,9.805483533952046,5.541173658868626,0.2552146614843417,2,5
2,FDG08,172.6764,2061.3168,Fruits and Vegetables,0.165616415,13.15,1999,OUT049,0,1,1,7.631100280868405,45.40172683940557,12.726673844423548,6.738080352697315,0.8899635512893902,1,9
2,FDX35,228.2036,4781.7756,Breads,0.0,5.035,1997,OUT046,0,2,1,8.472567220944816,69.15038394687335,16.847277543878278,8.3156709859682,2.064508470723643,1,8
2,FDY26,210.5244,6775.1808,Dairy,0.030362777,20.599999999999998,1985,OUT027,2,1,3,8.821021331738692,82.31148644022899,18.922287193306506,9.072567797499724,1.8340850249044216,1,5
0,NCM43,162.621,815.605,Others,0.03409886,14.5,1985,OUT019,0,2,0,6.703930169137615,28.558798994355488,9.343149394846169,5.344043318907088,2.400048844908371,2,4
0,NCZ54,160.9552,162.4552,Household,0.145951533,14.650000000000002,1985,OUT019,0,2,0,5.090402271451989,12.745791462282757,5.456462888176098,3.5701248524782376,0.4780505454348101,2,4
1,FDO16,81.925,3079.325,Frozen Foods,0.015138833999999999,5.48,2002,OUT045,1,2,1,8.032465696105312,55.49166604094708,14.548509745299512,7.449272853168091,1.3294836643131231,1,7
2,FDR22,112.0544,223.7088,Snack Foods,0.031069992999999997,19.35,1998,OUT010,2,2,0,5.410345206121992,14.956898074132885,6.0705450920768325,3.8674149084540805,0.658299111746296,1,0
1,FDJ16,59.5246,810.9444,Frozen Foods,0.11553548699999999,9.195,2007,OUT017,1,2,1,6.698199494428629,28.477085525032226,9.325318913736147,5.336392557246161,0.35012131959640735,1,2
2,FDT47,95.7068,1166.4816,Breads,0.02454694,5.26,1999,OUT049,0,1,1,7.061747317655124,34.15379334715252,10.526709324936274,5.844124686140134,0.503622784838182,1,9
2,FDZ23,187.12400000000002,3728.48,Baking Goods,0.067175915,17.75,1985,OUT027,2,1,3,8.223755922882027,61.06128069406995,15.506386546096223,7.814171785548994,1.0093235199945716,1,5
0,NCB31,261.691,3155.8920000000003,Household,0.11867435900000001,6.235,1997,OUT046,0,2,1,8.05702646084791,56.17732638707542,14.668106148889686,7.495153526584724,1.3625410959663145,2,8
2,FDM15,149.9366,1662.5026,Meat,0.057421582,11.8,1997,OUT046,0,2,1,7.41607933643856,40.773797958983415,11.846428686359275,6.385436395343972,0.717777450765377,1,8
2,FDX27,92.9436,2174.5028,Dairy,0.114022125,20.7,1987,OUT013,2,0,1,7.684555319689198,46.63156441724854,12.955474496994917,6.82873080573898,0.9388310589506293,1,1
0,NCS54,177.937,2293.681,Household,0.010033871,13.6,2009,OUT018,2,1,2,7.737913229606546,47.89238979211624,13.187961552543738,6.920432774914892,1.1494274363168957,2,3
0,NCJ30,169.179,2037.348,Household,0.080765853,5.82,1999,OUT049,0,1,1,7.619404241105214,45.136991481488884,12.677153211917084,6.718406915444232,0.8796151379023042,2,9
1,FDD58,98.77,1697.79,Snack Foods,0.05930285,7.76,1987,OUT013,2,0,1,7.437082684311259,41.20424735388331,11.929657916058828,6.419053462457164,0.7330126149185868,1,1
1,DRJ23,187.6872,2836.308,Hard Drinks,0.041753387,18.35,2002,OUT045,1,2,1,7.950258485422204,53.25699953996658,14.155258235467802,7.297739344479671,1.2245622508051686,0,7
1,FDS14,157.4288,2042.6744,Dairy,0.050065211,7.285,2002,OUT045,1,2,1,7.6220152086459345,45.19595557126766,12.688191226384944,6.722793732613523,0.8819147853216567,1,7
2,FDR27,133.7942,2384.8956,Meat,0.096020459,15.1,1987,OUT013,2,0,1,7.7769106287794445,48.835392903098466,13.36051269740551,6.988232459148627,1.0296671320150501,1,1
1,FDT49,106.62799999999999,639.168,Canned,0.15202235,7.0,2009,OUT018,2,1,2,6.46016733062067,25.281772089788326,8.61400278727525,5.028098257769862,0.32030488791414224,1,3
1,FDX26,180.4292,4013.4424,Dairy,0.08738330400000001,17.7,1985,OUT027,2,1,3,8.297404605905173,63.35173557212146,15.891772703901692,7.959380351014862,1.086464674737014,1,5
0,NCW53,193.4162,2116.5782,Health and Hygiene,0.03066757,18.35,2007,OUT017,1,2,1,7.65755600706959,46.0062843533359,12.839401294534838,6.7827932559776505,0.9138223932651716,2,2
2,FDS19,74.3012,1669.8264,Fruits and Vegetables,0.0,13.8,2002,OUT045,1,2,1,7.420474947911599,40.86350939407921,11.863798841276525,6.392457226613191,0.7209394659669865,1,7
1,DRF15,154.934,1225.072,Dairy,0.03321399,18.35,1997,OUT046,0,2,1,7.110754896761819,35.00102855631531,10.700084431744163,5.916166711335585,0.5289189064510587,0,8
1,DRH01,172.8738,3649.2498,Soft Drinks,0.097429924,17.5,1985,OUT027,2,1,3,8.202276891204903,60.40902084953869,15.39576231294891,7.7723240314296405,0.987875395194687,0,5
2,FDJ12,206.8296,4154.592000000001,Baking Goods,0.039120291,8.895,2002,OUT045,1,2,1,8.331969507522262,64.45612461201806,16.075930754179875,8.0284571750753,1.793724987094895,1,7
0,NCE42,234.9958,13086.9648,Household,0.01055095,21.099999999999998,1985,OUT027,2,1,3,9.479371960359803,114.39827271423289,23.5656620226721,10.695712819360516,3.5427255551809465,2,5
1,DRL37,42.376999999999995,1211.756,Soft Drinks,0.053480419,15.5,2002,OUT045,1,2,1,7.099825826229629,34.8102858362295,10.661174690177116,5.900024223359553,0.5231697879026777,0,7
2,FDJ36,101.4332,1948.1308,Baking Goods,0.128520186,14.5,2002,OUT045,1,2,1,7.5746256277388575,44.137634734996844,12.489336612626936,6.643616088772503,0.8410960436281509,1,7
0,NCH18,245.2802,10072.8882,Household,0.044444955999999994,9.299999999999999,1985,OUT027,2,1,3,9.217602756903622,100.36377932302071,21.59656452563413,10.018172454246368,2.726795631071049,2,5
1,DRI11,116.0834,1267.0174,Hard Drinks,0.034544435,8.26,2009,OUT018,2,1,2,7.144420913454937,35.595187877015064,10.82083711518879,5.966170285620002,0.6349377101048048,0,3
0,NCO17,120.944,2037.348,Health and Hygiene,0.07367866299999999,10.0,2009,OUT018,2,1,2,7.619404241105214,45.136991481488884,12.677153211917084,6.718406915444232,1.0209718302263282,2,3
1,FDS49,79.6644,1571.2879999999998,Canned,0.079668739,9.0,2009,OUT018,2,1,2,7.359650944178443,39.6394752740245,11.625686243067197,6.2959888241661055,0.7874161827889329,1,3
1,FDX43,165.85,1830.95,Fruits and Vegetables,0.085447928,5.655,2002,OUT045,1,2,1,7.512590236819404,42.78960154056123,12.2337282220919,6.54137611979018,0.7905038004023975,1,7
0,NCS17,93.4436,1701.7848,Health and Hygiene,0.08043445099999999,18.6,1987,OUT013,2,0,1,7.439432861656213,41.25269445745332,11.939007181575146,6.422826049135484,0.7347373504831011,2,1
0,NCC42,140.8838,2247.7408,Health and Hygiene,0.044978225,15.0,1999,OUT049,0,1,1,7.717680901874635,47.41034486269848,13.09931974013578,6.88551703670091,0.9704512109667252,2,9
0,NCM26,153.434,3981.4840000000004,Others,0.023190133999999998,20.5,2002,OUT045,1,2,1,8.289409893103466,63.0990015768871,15.849479030334496,7.943487998158435,1.718986445965941,2,7
